"Site_ID"	"Full_Site_Name"	"Tick_Sampled"	"Years_of_Tick_Sampling"	"Date_of_Tick_Samples"	"Soil_Sampled"	"Years_of_Soil_Samples"	"Date_of_Soil_Sample"	"date"	"tdmean"	"tmax"	"tmean"	"tmin"	"vpdmax"	"vpdmin"	"soil_tdmean"	"soil_tmax"	"soil_tmean"	"soil_tmin"	"soil_vpdmax"	"soil_vpdmin"	"prev_30_day_avg_tdmean"	"prev_30_day_avg_tmax"	"prev_30_day_avg_tmean"	"prev_30_day_avg_tmin"	"prev_30_day_avg_vpdmax"	"prev_30_day_avg_vpdmin"	"prev_year_avg_tdmean"	"prev_year_avg_tmax"	"prev_year_avg_tmean"	"prev_year_avg_tmin"	"prev_year_avg_vpdmax"	"prev_year_avg_vpdmin"	"prev_2years_avg_tdmean"	"prev_2years_avg_tmax"	"prev_2years_avg_tmean"	"prev_2years_avg_tmin"	"prev_2years_avg_vpdmax"	"prev_2years_avg_vpdmin"	"prev_5years_avg_tdmean"	"prev_5years_avg_tmax"	"prev_5years_avg_tmean"	"prev_5years_avg_tmin"	"prev_5years_avg_vpdmax"	"prev_5years_avg_vpdmin"	"soil_prev_30_day_avg_tdmean"	"soil_prev_30_day_avg_tmax"	"soil_prev_30_day_avg_tmean"	"soil_prev_30_day_avg_tmin"	"soil_prev_30_day_avg_vpdmax"	"soil_prev_30_day_avg_vpdmin"	"soil_prev_year_avg_tdmean"	"soil_prev_year_avg_tmax"	"soil_prev_year_avg_tmean"	"soil_prev_year_avg_tmin"	"soil_prev_year_avg_vpdmax"	"soil_prev_year_avg_vpdmin"	"soil_prev_2years_avg_tdmean"	"soil_prev_2years_avg_tmax"	"soil_prev_2years_avg_tmean"	"soil_prev_2years_avg_tmin"	"soil_prev_2years_avg_vpdmax"	"soil_prev_2years_avg_vpdmin"	"soil_prev_5years_avg_tdmean"	"soil_prev_5years_avg_tmax"	"soil_prev_5years_avg_tmean"	"soil_prev_5years_avg_tmin"	"soil_prev_5years_avg_vpdmax"	"soil_prev_5years_avg_vpdmin"	"summer_seasonal_avg_tdmean"	"summer_seasonal_avg_tmax"	"summer_seasonal_avg_tmean"	"summer_seasonal_avg_tmin"	"summer_seasonal_avg_vpdmax"	"summer_seasonal_avg_vpdmin"	"fall_seasonal_avg_tdmean"	"fall_seasonal_avg_tmax"	"fall_seasonal_avg_tmean"	"fall_seasonal_avg_tmin"	"fall_seasonal_avg_vpdmax"	"fall_seasonal_avg_vpdmin"	"spring_seasonal_avg_tdmean"	"spring_seasonal_avg_tmax"	"spring_seasonal_avg_tmean"	"spring_seasonal_avg_tmin"	"spring_seasonal_avg_vpdmax"	"spring_seasonal_avg_vpdmin"	"winter_seasonal_avg_tdmean"	"winter_seasonal_avg_tmax"	"winter_seasonal_avg_tmean"	"winter_seasonal_avg_tmin"	"winter_seasonal_avg_vpdmax"	"winter_seasonal_avg_vpdmin"	"soil_fall_seasonal_avg_tdmean"	"soil_fall_seasonal_avg_tmax"	"soil_fall_seasonal_avg_tmean"	"soil_fall_seasonal_avg_tmin"	"soil_fall_seasonal_avg_vpdmax"	"soil_fall_seasonal_avg_vpdmin"	"soil_summer_seasonal_avg_tdmean"	"soil_summer_seasonal_avg_tmax"	"soil_summer_seasonal_avg_tmean"	"soil_summer_seasonal_avg_tmin"	"soil_summer_seasonal_avg_vpdmax"	"soil_summer_seasonal_avg_vpdmin"	"soil_spring_seasonal_avg_tdmean"	"soil_spring_seasonal_avg_tmax"	"soil_spring_seasonal_avg_tmean"	"soil_spring_seasonal_avg_tmin"	"soil_spring_seasonal_avg_vpdmax"	"soil_spring_seasonal_avg_vpdmin"	"soil_winter_seasonal_avg_tdmean"	"soil_winter_seasonal_avg_tmax"	"soil_winter_seasonal_avg_tmean"	"soil_winter_seasonal_avg_tmin"	"soil_winter_seasonal_avg_vpdmax"	"soil_winter_seasonal_avg_vpdmin"	"max_snow_depth"	"number_snow_days"	"soil_number_snow_days"	"soil_max_snow_depth"	"ndvi_buff"	"ndvi_point"	"soil_ndvi_buff"	"soil_ndvi_point"	"latitude"	"longitude"
11	"Whitewater State Park"	"Yes"	2018	2018-04-07	"Yes"	2019	2019-11-02	2018-04-07	-14.7299995422363	-4.96700000762939	-7.75400018692017	-10.5419998168945	2.50399994850159	0.577000021934509	-1.20000004768372	4.51800012588501	2.06749987602234	-0.382999986410141	3.18099999427795	0.358999997377396	-0.9291000302881	10.7917333710939	5.29810032248497	-0.195233286544681	9.27556658387184	0.790033338715633	2.5501507007249	11.3357342344288	6.46617784834888	1.596898673485	8.44040272439996	0.560663014392636	5.87884384257693	15.8613739494005	10.7322195163635	5.60341372244468	11.2914383468154	0.847634247735092	3.38126082842991	13.3179742289212	7.96320470476982	2.60877042141073	9.93936493860532	0.70264438406156	-3.34179999778668	3.78909997045994	-0.26074322188894	-4.31039999648929	3.52823332349459	0.375500004490217	2.56107122312772	13.8062931614788	8.02586259396925	2.24587945829924	11.6575424787116	0.948315070028583	1.75205754818624	12.2065218918128	6.57024924499557	0.934308227018951	10.1838096046284	0.781223288253237	2.84577480094992	12.6983616339849	7.27630814270359	1.8546641112436	9.51856384770511	0.638121644343722	14.6114891508351	25.7057065341784	20.1500552840855	14.5954347226931	16.8859348193459	1.00643477564597	4.90792307949492	14.7727911891518	9.45711038625994	4.14215384472857	9.647538458908	0.632472527387378	0.406336978199365	11.3415869104716	6.02695684620868	0.712684798418828	9.39277170922445	0.746434783644002	-11.4751888963911	-4.12944450910307	-9.09213377137979	-14.0555444876353	1.8823777768347	0.222844443615112	4.50000000325428	12.7181149024902	8.24831013184512	3.7785747804861	7.43271262549806	0.591287354456967	15.1062391244847	25.8208150656327	20.5221320649852	15.2235651793687	16.1205652330233	1.09041304384237	0.371369568064161	10.1030435063269	5.05167263973018	0.000304323823555656	7.26372830051443	0.583793479736651	-10.5678999748495	-4.15941109030197	-8.58211149126291	-13.0056777367989	1.33465555012226	0.205555556548966	285.512145996094	87	85	332.166198730469	60.7102979411709	60.2194633483887	71.4631720355343	66.4499969482422	44.056946	-92.049376
12	"Wet Bank Rec Area"	"Yes"	2017	2017-04-08	"Yes"	2019	2019-09-27	2017-04-08	-4.87599992752075	14.1549997329712	5.95800018310547	-2.23699998855591	12.460000038147	1.02999997138977	8.18900012969971	20.673999786377	14.4504995346069	8.22700023651123	15.6879997253418	0.791000008583069	3.55716666365042	14.9878000656764	9.41216708620389	3.83753333985806	9.67956668138504	0.767033333696114	2.4082904195413	12.4294959275486	6.86026057952071	1.29136712996111	9.31308766423839	0.583745206905248	2.62887672477159	12.0685301343005	6.70109552652001	1.33397259546367	8.80667397392123	0.502846575796617	3.79257808335074	14.0319638391941	8.52935327584153	3.02709479292472	10.4852465765933	0.731666848139123	5.41046664317449	14.1563333034515	9.28470973372459	4.41319995597005	7.58206667502721	0.525599999229113	4.43057261493108	16.1576465776522	10.2992843216821	4.44150138379725	13.1322766875568	1.05943835114371	3.38956163912399	14.2191191727576	8.60760261004102	2.9965205583849	11.3853013629783	0.906884927879253	3.53896055319283	13.8970416441948	8.51524675529042	3.13393041059324	10.5671610966937	0.802896437019186	16.6640869741854	26.423793523208	21.0201422649881	15.6174565553665	15.5103913364203	0.586586954613702	7.58905497342757	16.864670328059	11.3288906786468	5.79410989115854	9.35054944701247	0.345824177385881	1.6870543470343	12.2538695866647	7.04102205711862	1.82888043145447	8.25014133621817	0.707478264192342	-7.81197776628865	-0.949499982761012	-5.15360026608428	-9.35833335477445	2.13217777874735	0.263022222237972	4.8022643281468	12.8514942644999	8.11532504143643	3.37921839806883	7.11547129592676	0.451172413582774	15.5711304208507	26.0296956352566	20.3893614022628	14.7491195564685	15.8725435111834	0.723434781878377	0.515326070072858	10.6224891518688	5.22383241055776	-0.174826070342375	7.630250002379	0.506663041710651	-10.3556222011646	-3.59537774183684	-8.4900670559249	-13.3856222026878	1.46117777658833	0.171755556322427	351.048217773438	81	80	299.547241210938	60.1582653967889	62.8229675292969	64.363233597724	69.6164932250977	43.73793	-91.64205
13	"Yellow River State Park"	"Yes"	2017	2017-04-29	"Yes"	2019	2019-09-27	2017-04-29	1.36199998855591	8.2180004119873	3.94100022315979	-0.33500000834465	4.67700004577637	0.587999999523163	8.18099975585938	21.3859996795654	15.7170000076294	10.0480003356934	16.8400001525879	1.49000000953674	6.94159998099009	18.2270001888275	12.9520672241847	7.67799997627735	12.0040333827337	0.994899994631608	2.5840547650338	13.1647233264087	7.68105239495635	2.19783012375542	10.2424465827746	0.721613697982585	3.27280548308029	13.1423328983712	7.87439293608656	2.60680821621408	9.7195698671145	0.635323287629082	4.27979232782058	14.7145731444695	8.99428131626944	3.27435671555057	11.0191545306493	0.66989588974267	6.06929995218913	15.030300060908	10.3033431927363	5.57646670689185	7.76883332331975	0.633899993201097	4.14342188834123	16.4249013866872	9.97919383201595	3.53398905790424	13.6632739746407	0.926443833613143	3.22003560892931	14.3473013461127	8.19739706069996	2.04790001840981	11.6963356245462	0.738313697816402	3.62007506992209	13.8665177987146	7.93837986313521	2.01066739904656	10.4438838449896	0.522391779865776	17.0804891845454	27.2733043795047	21.9340662437937	16.5958587190379	16.9495000787403	0.750891304534415	8.14376925996372	18.1651758780846	12.8397368389172	7.51525273190422	10.6865603963097	0.595098900762233	2.3798151952417	13.5311631651028	8.26679383185895	3.00314126795401	9.24239128698473	0.868695646726891	-6.96278891861439	0.0769111117141114	-3.9485557526557	-7.97425560966755	2.47681111395359	0.306677778223012	5.53243675639575	13.680540243442	9.07086649061791	4.46125288718733	7.29027585531103	0.509333330666882	16.5152935100638	26.6917065122853	21.2694374374721	15.847271727479	16.104500003483	0.756923911845028	1.35235868758805	11.6688477766255	6.39241498064898	1.11601086292902	7.98333700389966	0.624173910822719	-8.98558885159307	-2.21729997259875	-6.72273363012614	-11.2290999193986	1.66445555686951	0.255233333063208	246.947357177734	73	82	163.863250732422	57.8681330074921	56.5978622436523	62.5852517502084	64.7234649658203	43.17827	-91.2403
14	"Clayton County"	"Yes"	2017	2017-04-09	"Yes"	2019	2019-09-27	2017-04-09	6.66599988937378	23.8910007476807	15.0620002746582	6.23299980163574	19.5790004730225	3.62100005149841	8.80599975585938	21.0699996948242	14.6133995056152	8.1569995880127	15.7690000534058	0.233999997377396	4.50903337001801	16.6606333891551	10.2955004076163	3.93116663942734	11.2948667526245	0.673466674238443	3.15420822395037	13.3341452338924	7.30771812783325	1.28164655900981	10.1180492960427	0.422172603685702	3.53285341695563	13.0656301622113	7.25512456050101	1.44491095428597	9.52181779538115	0.355420547643077	2.97093588739429	13.3235123310759	7.35739592441645	1.39155889948945	10.0916169829891	0.482937534964924	6.25723329583804	15.282899983724	9.59298645059268	3.90316663285096	7.87333336671193	0.264666666338841	2.58455616210217	14.001928750742	7.86944908663018	1.7374191763562	11.0363616326084	0.627517808586589	0.914143850108328	11.8680575157579	5.83337806221353	-0.200989048576225	9.91246986781081	0.618091782131583	0.960701366999786	11.5060777920893	5.74651027911738	-0.0126991873997429	9.26912822689096	0.575472878026011	17.2825978476068	27.2081087153891	21.357196652371	15.5071956593057	16.1038804624392	0.325956519023748	8.12699999419747	18.2525494832259	12.0093302366498	5.76699995789882	10.7205604386854	0.216714287427469	2.76461956208653	13.6615869973017	7.86077204941893	2.06054349097869	9.26284785309564	0.600130435524751	-6.67806668192562	-0.42211112305522	-4.65338911196838	-8.88512218888435	2.14253331753943	0.16633333374177	5.85813794717535	13.9619540239888	8.40516411470271	2.84843676391689	7.16419541904296	0.181126437234243	16.7124564595844	26.8018042937569	20.7387841784436	14.6758803906648	15.9483370236729	0.187673910663959	2.02118477844836	11.7174891350062	5.83990955769854	-0.0376956903416178	7.80683691670065	0.29651086910314	-9.11896669864655	-2.68125551293294	-7.61812262468868	-12.5556555054254	1.46592222187254	0.143055554701843	231.073867797852	76	79	186.012435913086	60.2795811964003	51.3668518066406	65.9279173750904	56.4360389709473	42.67699	-91.59584
15	"Trego"	"Yes"	2017	2017-05-15	"Yes"	2019	2019-05-15	2017-05-15	3.68700003623962	24.1889991760254	17.0520000457764	9.91600036621094	20.7649993896484	5.13299989700317	5.9850001335144	22.6830005645752	14.1714992523193	5.65999984741211	19.253999710083	0.453000009059906	8.20000004768372	21.399866771698	14.9724008242289	8.54576667547226	16.1292999347051	0.941966667274634	-0.434468481128346	10.332553406121	4.33760293952815	-1.65715889448989	8.74879999569018	0.500912328072096	0.0809479615459703	10.3460808345767	4.59799305832345	-1.14992602351441	8.55502328039849	0.495526026400629	1.40637754749762	12.1427002758176	6.26283250313916	0.383213151302316	9.79144712075795	0.591117260785939	6.95543337663015	21.0964668273926	14.1603428999583	7.22429994394382	16.3073667208354	0.930766655256351	8.52862193064943	20.4342246590616	14.3923322179342	8.35092053187769	14.5656027401963	0.825827397554092	4.15553837350684	15.5618095795688	9.533418274926	3.50539040921658	11.8578274036923	0.710952056340765	1.91259123765034	12.6663167020209	6.87732416098248	1.08867505949992	9.97327014456057	0.616367124541956	14.4335434695949	25.352684808814	19.4770008584727	13.6023369561071	16.1224130340244	0.699782612693051	5.81062634731387	15.140538416066	9.74087956154739	4.3421319008966	8.60995605915457	0.411219782518366	-1.46103259965615	10.9652608155232	4.96964154165724	-1.02539131281209	8.44661955729775	0.622195653536397	-10.5184445130742	-2.47962222351796	-7.09513372090231	-11.7112777988724	2.28613332443767	0.301766665153102	1.91368130291556	9.64229674850191	5.24403319278589	0.846175848925998	5.82843955663534	0.388153846886081	14.7122826161592	25.7868805138961	19.7047508592191	13.6235326373059	16.3240217177764	0.756630432751516	-2.68736952644489	9.31401086084383	3.09364001404332	-3.1267500291376	7.90991306758445	0.436076086024632	-12.6530555112494	-5.20008885429965	-10.1712449566358	-15.1432667298449	1.49686666064792	0.209955554235623	368.50390625	90	90	453.314422607422	52.581676920255	53.9225769042969	70.8933923880259	78.0491104125977	45.94043	-91.80924
16	"Trego"	"Yes"	2019	2019-05-15	"Yes"	2019	2019-05-15	2019-05-15	5.9850001335144	22.6830005645752	14.1714992523193	5.65999984741211	19.253999710083	0.453000009059906	5.9850001335144	22.6830005645752	14.1714992523193	5.65999984741211	19.253999710083	0.453000009059906	6.95543337663015	21.0964668273926	14.1603428999583	7.22429994394382	16.3073667208354	0.930766655256351	8.81520001159037	20.742687670764	14.6450856405374	8.54799998648567	14.9969835826795	0.733430137899896	4.80331371184183	15.9816328667359	10.0366169198633	4.09202464654633	12.1563356297473	0.625664385267029	2.67550739784457	13.1259484694408	7.42846939281446	1.73136657956988	10.0476553409883	0.537488220085084	6.95543337663015	21.0964668273926	14.1603428999583	7.22429994394382	16.3073667208354	0.930766655256351	8.81520001159037	20.742687670764	14.6450856405374	8.54799998648567	14.9969835826795	0.733430137899896	4.80331371184183	15.9816328667359	10.0366169198633	4.09202464654633	12.1563356297473	0.625664385267029	2.67550739784457	13.1259484694408	7.42846939281446	1.73136657956988	10.0476553409883	0.537488220085084	14.7122826161592	25.7868805138961	19.7047508592191	13.6235326373059	16.3240217177764	0.756630432751516	1.91368130291556	9.64229674850191	5.24403319278589	0.846175848925998	5.82843955663534	0.388153846886081	-2.68736952644489	9.31401086084383	3.09364001404332	-3.1267500291376	7.90991306758445	0.436076086024632	-12.6530555112494	-5.20008885429965	-10.1712449566358	-15.1432667298449	1.49686666064792	0.209955554235623	1.91368130291556	9.64229674850191	5.24403319278589	0.846175848925998	5.82843955663534	0.388153846886081	14.7122826161592	25.7868805138961	19.7047508592191	13.6235326373059	16.3240217177764	0.756630432751516	-2.68736952644489	9.31401086084383	3.09364001404332	-3.1267500291376	7.90991306758445	0.436076086024632	-12.6530555112494	-5.20008885429965	-10.1712449566358	-15.1432667298449	1.49686666064792	0.209955554235623	453.314422607422	90	90	453.314422607422	70.8933923880259	78.0491104125977	70.8933923880259	78.0491104125977	45.94043	-91.80924
17	"Chippewa Moraine State Rec Area"	"Yes"	2017	2017-03-28	"Yes"	2019	2019-10-04	2017-03-28	0.442999988794327	10.0719995498657	3.68800020217896	-2.69400000572205	5.52500009536743	0.0610000006854534	4.40799999237061	10.5109996795654	7.54439973831177	4.57800006866455	4.06099987030029	0.150000005960464	1.58573336737851	13.9975333531698	7.85500037670135	1.71346664528052	9.47283324797948	0.592033330971996	1.01391781095977	11.3643534663197	5.61341945112568	-0.137273963755124	8.88422465773478	0.477024658418528	0.980735615750596	11.0193808401437	5.42376190060622	-0.171624650459175	8.73333287835121	0.451108219499272	2.61450575243018	13.6024005625065	7.74608560522942	1.89010192215443	10.7779934337204	0.680006026984575	1.08389998699228	9.8157000263532	5.36659984961152	0.917566678424676	6.01323328415553	0.432999994854132	3.4668328857381	15.9204493106228	9.66790643616082	3.41592329655812	13.8172767308477	0.988405479631093	2.6285068648829	14.3119137091549	8.22278349384257	2.13411644136865	12.0763027568794	0.840426026116291	3.08695616498998	14.295961647963	8.40569554951501	2.51590137394885	11.2773632976454	0.780079998921616	15.3165978245113	25.7759238118711	20.0255226466967	14.2761630804642	15.9574021722959	0.568380434627888	6.48519782173437	15.8075164969151	10.4589015757972	5.11116485526929	8.92579121871309	0.376340661177432	-0.252858666176705	11.5118478400552	5.95223941330029	0.393369531177956	8.39673911099849	0.657358696319811	-9.61355557011233	-2.09665553437339	-6.49693363938067	-10.8977777985235	2.19227777371804	0.283777778719862	3.4002643317498	11.5796551594789	7.14112620325438	2.70265515319917	6.67365516294008	0.370287353858009	13.9325217060421	25.2890435094419	19.3054179834283	13.3218912870988	16.4378044138784	0.700728261276432	-1.92676084844962	9.62350001348102	3.63060089702839	-2.36232609269412	7.8584238893312	0.474793478461873	-11.8535222606526	-4.6148999772552	-9.17354485044877	-13.733044408924	1.50028889013661	0.232722222225534	258.784729003906	86	82	332.650207519531	58.8858636903369	58.5063171386719	77.2462100825034	79.7556304931641	45.21141	-91.38059
18	"Towe Hill Bottoms State Natural Area"	"Yes"	2017	2017-04-28	"Yes"	2019	2019-09-27	2017-04-28	0.136999994516373	6.46099996566772	3.54400014877319	0.628000020980835	2.88700008392334	0.344999998807907	8.24100017547607	21.2759990692139	15.8108997344971	10.3459997177124	15.9230003356934	1.65799999237061	6.38453338444233	17.8830664634705	12.2482672373454	6.61456664005915	11.5947333693504	0.791199995825688	2.57101918520176	13.4320684626086	7.53938936018066	1.64716711865917	10.2311040945249	0.52341095746195	3.1789164357908	13.5361205445883	7.81354485574906	2.09136165147775	9.9498876577779	0.494391780486968	3.49609479647538	14.2284301252505	8.3776782213774	2.5272728940967	10.7712312210586	0.613681644609147	5.90773338278135	15.9457001050313	10.0395864407221	4.13356664379438	9.01056664387385	0.228533333904731	3.46058359180564	15.1081807828929	8.95689624091738	2.80611237136468	11.968016419672	0.706715071463179	2.0007534427479	13.0424725730393	7.05771947011658	1.07332194625107	10.704038352999	0.680886303344167	2.10573645273861	12.8162202485962	7.08500086056247	1.35420274446731	10.1147654750739	0.682992329626115	16.9077282366545	27.6759129607159	21.8077293582585	15.940532627313	17.8557825554972	0.622119562101864	8.05335165073092	18.4715715148947	12.4614291033902	6.45213186201527	10.8535714175675	0.463230769116698	2.10977175242632	14.0446086007616	8.21393517469582	2.38401084901441	9.69460867474908	0.786499999180112	-7.36603331855602	0.691522214810053	-3.67432237375114	-8.04045554438813	2.94436667131053	0.378566666519166	5.19511494442992	14.229390847957	8.87200089595441	3.51466670358318	8.23794251200797	0.314977012377971	16.0414890517359	26.8440000285273	20.9767462170642	15.1095870007639	17.0281738949859	0.628293475419607	0.869836966223691	12.2562717056793	6.48311390015094	0.710141336140425	8.64486956272436	0.646043478855458	-9.1992222438256	-1.46571108823021	-6.62304472981228	-11.7810888439417	1.99056666658984	0.235966665689678	206.101211547852	66	75	166.607635498047	53.4090215267416	55.3726768493652	58.3610781024954	65.1823577880859	43.16581	-90.04027
19	"Gordie Mikkelson WMA"	"Yes"	2019	2019-04-26	"Yes"	2019	2019-10-19	2019-04-26	-2.02699995040894	21.7950000762939	13.0739994049072	4.35300016403198	22.0820007324219	2.70900011062622	5.75400018692017	19.5659999847412	12.565899848938	5.56599998474121	14.0729999542236	1.36000001430511	2.77076665659746	16.0255333900452	10.0220163742701	4.01856667598089	12.0568333506584	0.795000009983778	7.91444932686242	19.2006794350809	13.6427293432494	8.08521371245997	13.0478082016723	0.968115070161142	3.00933014263514	13.8037191620122	8.43865240135371	3.07390000231896	10.0120588930502	0.927134246851177	1.08700986332783	11.2536767090245	6.12033945276006	0.987327126711097	8.31141204582502	1.00698082298551	-5.33623329401016	4.85716668193539	-0.0073933482170105	-4.87196666151285	5.3493332862854	0.535566667964061	-0.13219726297443	10.5644712316051	5.35212215708747	0.140169857444931	8.56443013508026	0.971482193005616	-1.52762603137055	8.8499369735281	3.6727583598371	-1.50416027032834	7.50052054230481	0.910738357026385	-0.100000004975559	9.8243884917443	4.80647063516693	-0.211112873569539	7.41026136381985	1.03208328902823	16.1109782094541	27.0877500824306	21.0522836498592	15.0178369853808	17.7917825968369	0.669652180698113	2.38027471172941	11.3064835182913	6.51364865489713	1.72140656485335	7.35050550659934	0.551835159407826	-1.28735867175071	10.5754674086347	4.30989107910706	-1.9556848169102	8.6959130462745	0.495630436576903	-12.1193888786766	-4.51792217248844	-9.38965592682362	-14.2622222503026	1.64046666357252	0.220333334151655	3.61547130815171	12.5079540066507	7.77191474451416	3.03593103668984	7.59886205333403	0.493678160803928	14.7021413367728	26.3088478212771	20.2262157357257	14.1436847992565	18.1742934351382	0.762358691543341	-1.28735867175071	10.5754674086347	4.30989107910706	-1.9556848169102	8.6959130462745	0.495630436576903	-12.1193888786766	-4.51792217248844	-9.38965592682362	-14.2622222503026	1.64046666357252	0.220333334151655	382.677825927734	85	85	382.677825927734	73.9858750023545	76.6789321899414	73.9858750023545	76.6789321899414	45.37001	-93.11268
20	"Lake County"	"Yes"	2019	2019-06-04	"No"	NA	NA	2019-06-04	2.59299993515015	14.03600025177	9.02999973297119	4.02400016784668	7.44299983978271	1.00499999523163	NA	NA	NA	NA	NA	NA	9.4332000096639	20.6293334960938	14.9762796401978	9.32329999605815	11.8709000110626	1.6594000061353	7.01355614738717	19.3750767336929	13.4030303793002	7.4315232755999	13.6707890481165	1.3946082213919	3.03677533985919	13.9842958872959	8.27886868526693	2.57377259018384	10.8683561613707	1.01477260351028	0.938896427861326	11.2274038235894	5.72481060200243	0.222528217545111	9.1631276596409	0.79553315161536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5960217563678	22.9175326720528	17.0419495520384	11.1664565257404	13.476576095042	1.76036956841531	0.490615351790828	8.1866703419895	4.15998919111687	0.133868110703898	4.8524945135955	0.919318679597352	-3.86845648126758	6.96872824872844	1.68330958441062	-3.60214132287175	5.88807612722335	0.826271734321895	-14.214922173818	-5.8033222168684	-10.7564782880247	-15.7107333872053	1.48816666338179	0.369399999330441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	477.528411865234	90	NA	NA	69.3985295932364	53.1540298461914	NA	NA	47.04312	-91.70883
21	"Higinbotham State Wildlife Management  Area"	"Yes"	2018	2018-06-13	"No"	NA	NA	2018-06-13	9.76200008392334	21.4169998168945	15.3530006408691	9.28999996185303	14.1510000228882	0.531000018119812	NA	NA	NA	NA	NA	NA	15.6602666854858	26.7801334381104	21.0661008199056	15.3528999646505	17.0610666910807	1.15286666403214	-1.29069041709786	8.03483286038654	2.63664215884797	-2.76152876726518	8.07104656120686	0.554452053588266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1653913311336	25.868771718896	19.7084247236666	13.5490543531335	17.5488368687422	0.849315217139361	1.20884614315007	11.3358131794484	5.76390134567743	0.192351637305794	8.38119777545824	0.637813186339502	-2.56538041630436	9.92233690830029	4.00775020407594	-1.90670654161469	9.61491302044495	0.971717389897727	-16.4687888595793	-9.1131110974484	-14.0719117953546	-19.0316777732637	0.982288888924652	0.19766666562193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	377.986541748047	90	NA	NA	56.2062492992567	59.6793594360352	NA	NA	47.9982	-96.28737
